"ID","MissionID","DepartureLocationID","DepartureDescription","DestinationID","DestinationDescription","RouteOrder","ETD","ATD","ETA","ATA","EngineStart","EngineStop","DelayReasonID","DateCreated","CreatedBy","DateModified","ModifiedBy","DelayComment","LegCodeID","Active","StopSAR"
"34047","88775","980","","682","","1050","5/10/2017 3:30:00 AM","","","","","","","","","4/10/2017 11:04:10 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34068","88776","980","","227","","1000","","","","","","","","","","","","","","False","False"
"34069","88776","227","","980","","1050","","","","","","","","","","","","","","False","False"
"34070","88776","980","","682","","1100","","","5/10/2017 2:00:00 PM","","","","","","","5/10/2017 1:18:11 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34071","88776","682","","980","","1150","","","5/10/2017 4:50:00 PM","","","","","","","5/10/2017 3:10:05 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34072","88777","173","","399","","1000","","","","","","","","","","","","","","False","False"
"34073","88777","399","","156","","1050","","","","","","","","","","","","","","False","False"
"34074","88777","156","","225","","1100","","","5/10/2017 1:30:00 PM","","","","","","","5/10/2017 1:16:38 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34075","88777","225","","976","","1150","","","5/10/2017 3:00:00 PM","","","","","","","5/10/2017 1:38:43 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34076","88777","976","","173","","1200","","","","","","","","","","","","","","False","False"
"34060","88779","156","","448","","1000","","","5/10/2017 10:30:00 AM","","","","","","","5/10/2017 9:40:40 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34061","88779","448","","156","","1050","","","5/10/2017 12:00:00 PM","","","","","","","5/10/2017 11:53:52 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34062","88780","835","","156","","1000","","","5/10/2017 11:20:00 AM","","","","","","","5/10/2017 10:54:12 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34063","88780","156","","835","","1050","","","5/10/2017 1:50:00 PM","","","","","","","5/10/2017 1:16:03 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34064","88781","190","","455","","1000","","","5/10/2017 12:50:00 PM","","","","","","","5/10/2017 11:53:19 AM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34065","88781","455","","190","","1050","","","5/10/2017 3:55:00 PM","","","","","","","5/10/2017 3:07:29 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34066","88782","682","","743","","1000","","","","","","","","","","","","","","False","False"
"34067","88782","743","","682","","1050","","","5/10/2017 12:40:00 PM","","","","","","","5/10/2017 1:17:09 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34085","88783","835","","156","","1000","","","","","","","","","","","","","","False","False"
"34086","88783","156","","114","","1050","","","5/10/2017 4:45:00 PM","","","","","","","5/10/2017 3:08:54 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34087","88783","114","","835","","1100","","","5/10/2017 5:40:00 PM","","","","","","","5/10/2017 5:50:59 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34079","88784","980","","584","","1000","","","","","","","","","","","","","","False","False"
"34080","88784","584","","980","","1050","","","5/10/2017 2:45:00 PM","","","","","","","5/10/2017 3:10:37 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34081","88784","980","","1051","","1100","","","5/10/2017 7:00:00 PM","","","","","","","5/10/2017 6:29:40 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34082","88784","1051","","980","","1150","","","5/10/2017 9:00:00 PM","","","","","","","5/10/2017 8:29:41 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34083","88785","156","","173","","1000","","","5/10/2017 3:45:00 PM","","","","","","","5/10/2017 3:08:09 PM","K2:GOLDCOAST\greg.bushnell","","","False","False"
"34084","88785","173","","156","","1050","","","5/10/2017 6:55:00 PM","","","","","","","5/10/2017 6:19:18 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34088","88786","682","","713","","1000","","","5/10/2017 7:45:00 PM","","","","","","","5/10/2017 6:55:15 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34089","88786","713","","980","","1050","","","5/10/2017 9:20:00 PM","","","","","","","5/10/2017 8:29:23 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34090","88786","980","","682","","1100","","","","","","","","","","","","","","False","False"
"34096","88787","190","","345","","1000","","","5/10/2017 7:15:00 PM","","","","","","","5/10/2017 7:25:18 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34097","88787","345","","190","","1050","","","5/10/2017 8:25:00 PM","","","","","","","5/10/2017 8:15:34 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34098","88787","190","","1033","","1100","","","5/10/2017 11:00:00 PM","","","","","","","5/10/2017 9:40:04 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34099","88787","1033","","804","","1150","","","","","","","","","","","","","","False","False"
"34100","88787","804","","190","","1200","","","","","","","","","","","","","","False","False"
"34101","88788","980","","340","","1000","","","5/10/2017 9:15:00 PM","","","","","","","5/10/2017 7:51:14 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34102","88788","340","","584","","1050","","","5/10/2017 10:10:00 PM","","","","","","","5/10/2017 9:39:36 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34103","88788","584","","980","","1100","","","","","","","","","","","","","","False","False"
"34108","88789","225","","48","","1000","","","5/10/2017 7:15:00 PM","","","","","","","5/10/2017 8:16:05 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34109","88789","48","","976","","1050","","","5/10/2017 9:10:00 PM","","","","","","","5/10/2017 8:34:17 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34110","88789","976","","888","","1100","","","5/10/2017 10:30:00 PM","","","","","","","5/10/2017 9:55:15 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34111","88789","888","","225","","1150","","","","","","","","","","","","","","False","False"
"34112","88790","835","","156","","1000","","","5/10/2017 9:50:00 PM","","","","","","","5/10/2017 8:15:12 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34113","88790","156","","835","","1050","","","","","","","","","","","","","","False","False"
"34118","88791","156","","173","","1000","","","5/10/2017 10:00:00 PM","","","","","","","5/10/2017 9:21:16 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34119","88791","173","","156","","1050","","","","","","","","","","","","","","False","False"
"34155","88792","190","","547","","1000","","","","","","","","","","","","","","False","False"
"34156","88792","547","","190","","1050","","","","","","","","","","","","","","False","False"
"34157","88792","190","","1033","","1100","","","","","","","","","","","","","","False","False"
"34158","88792","1033","","565","","1150","","","","","","","","","","","","","","False","False"
"34159","88792","565","","190","","1200","","","6/10/2017 4:10:00 PM","","","","","","","6/10/2017 4:10:45 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"34180","88793","173","","448","","1000","","","","","","","","","","","","","","","False"
"34181","88793","448","","156","","1050","","","","","","","","","","","","","","","False"
"34182","88793","156","","448","","1100","","","","","","","","","","","","","","","False"
"34183","88793","448","","173","","1150","","","","","","","","","","","","","","","False"
"34177","88794","156","","353","","1000","","","","","","","","","","","","","","","False"
"34178","88794","353","","399","","1050","","","","","","","","","","","","","","","False"
"34179","88794","399","","156","","1100","","","","","","","","","","","","","","","False"
"34166","88795","835","","399","","1000","","","","","","","","","","","","","","False","False"
"34167","88795","399","","173","","1050","","","","","","","","","","","","","","False","False"
"34168","88795","173","","835","","1100","","","","","","","","","","","","","","False","False"
"34169","88795","835","","112","","1150","","","6/10/2017 4:15:00 PM","","","","","","","6/10/2017 4:09:35 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"34170","88795","112","","835","","1200","","","","","","","","","","","","","","False","False"
"34145","88796","980","","190","","1000","","","","","","","","","","","","","","","False"
"34146","88796","190","","980","","1050","","","","","","","","","","","","","","","False"
"34137","88797","835","","584","","1000","","","6/10/2017 11:10:00 AM","","","","","","","6/10/2017 11:20:33 AM","K2:GOLDCOAST\brendan.hay","","","False","False"
"34138","88797","584","","173","","1050","","","6/10/2017 1:20:00 PM","","","","","","","6/10/2017 1:29:07 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"34139","88797","173","","156","","1100","","","6/10/2017 2:50:00 PM","","","","","","","6/10/2017 4:10:00 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"34140","88797","156","","835","","1150","","","","","","","","","","","","","","False","False"
"34143","88798","682","","534","","1000","","","","","","","","","","","","","","False","False"
"34144","88798","534","","682","","1050","","","","","","","","","","","","","","","False"
"34147","88799","980","","743","","1000","","","","","","","","","","","","","","False","False"
"34148","88799","743","","660","","1050","","","6/10/2017 3:00:00 PM","","","","","","","6/10/2017 1:29:35 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"34149","88799","660","","682","","1100","","","","","","","","","","","","","","False","False"
"34150","88799","682","","980","","1150","","","6/10/2017 7:00:00 PM","","","","","","","6/10/2017 5:46:55 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34160","88800","359","","1090","","1000","","","","","","","","","","","","","","False","False"
"34161","88800","1090","","225","","1050","","","","","","","","","","","","","","","False"
"34162","88800","225","","1090","","1100","","","","","","","","","","","","","","","False"
"34163","88801","156","","448","","1000","","","","","","","","","","","","","","False","False"
"34164","88801","448","","399","","1050","","","6/10/2017 4:30:00 PM","","","","","","","6/10/2017 4:08:05 PM","K2:GOLDCOAST\brendan.hay","","","False","False"
"34165","88801","399","","156","","1100","","","6/10/2017 6:20:00 PM","","","","","","","6/10/2017 5:46:32 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34184","88802","835","","156","","1000","","","6/10/2017 9:15:00 PM","","","","","","","6/10/2017 8:05:46 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34185","88802","156","","835","","1050","","","","","","","","","","","","","","False","False"
"34204","88803","173","","628","","1000","","","6/10/2017 8:35:00 PM","","","","","","","6/10/2017 7:52:44 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34205","88803","628","","888","","1050","","","6/10/2017 9:30:00 PM","","","","","","","6/10/2017 8:49:03 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34206","88803","888","","976","","1100","","","","","","","","","","","","","","False","False"
"34207","88803","976","","156","","1150","","","","","","","","","","","","","","False","False"
"34208","88803","156","","173","","1200","","","","","","","","","","","","","","False","False"
"34191","88804","156","","399","","1000","","","6/10/2017 9:25:00 PM","","","","","","","6/10/2017 8:05:27 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34192","88804","399","","448","","1050","","","6/10/2017 10:30:00 PM","","","","","","","6/10/2017 9:46:18 PM","K2:GOLDCOAST\chris.heinemann","","","False","False"
"34193","88804","448","","156","","1100","","","","","","","","","","","","","","False","False"
"34211","88805","980","","190","","1000","","","","","","","","","","","","","","","False"
"34212","88805","190","","980","","1050","","","","","","","","","","","","","","","False"
"34213","88805","980","","190","","1100","","","","","","","","","","","","","","","False"
"34214","88805","190","","980","","1150","","","","","","","","","","","","","","","False"
"34215","88806","190","","1033","","1000","","","","","","","","","","","","","","","False"
"34216","88806","1033","","190","","1050","","","","","","","","","","","","","","","False"
"34217","88806","190","","260","","1100","","","","","","","","","","","","","","","False"
"34218","88806","260","","190","","1150","","","","","","","","","","","","","","","False"
"34209","88807","682","","660","","1000","6/10/2017 10:30:00 PM","","","","","","","","","6/10/2017 9:47:32 PM","K2:GOLDCOAST\cameron.campbell","","","False","False"
"34210","88807","660","","682","","1050","7/10/2017 12:30:00 AM","","","","","","","","","6/10/2017 9:47:46 PM","K2:GOLDCOAST\cameron.campbell","","","","False"
"34264","88808","835","","944","","1000","","","","","","","","","","","","","","","False"
"34265","88808","944","","156","","1050","","","","","","","","","","","","","","","False"
